species_code,season,start_year,end_year,start_date,end_date,srd_id,longitude,latitude,abd,abd_ppy,abd_ppy_lower,abd_ppy_upper,abd_ppy_nonzero,abd_trend,abd_trend_lower,abd_trend_upper
woothr,breeding,2012,2022,05-31,08-23,284355,-10269069.556021584,5552002.782203926,0.11452658722410679,2.8346600361052974,-2.692766310588082,4.8170156338751005,False,32.24984343806368,-23.888327846051904,60.072932959102566
woothr,breeding,2012,2022,05-31,08-23,284356,-10231605.752285697,5552003.586826121,0.16113737579504286,0.04803301576403629,-1.3166157486881305,2.0156451363751904,False,0.4813697153747354,-12.412859524901954,22.086544968781
woothr,breeding,2012,2022,05-31,08-23,284357,-10194141.877934098,5552002.785794495,0.10750892112199503,2.0674464969314092,0.36588809517074583,5.1100254155119575,True,22.707892767346372,3.7197158714104006,64.60438898721021
woothr,breeding,2012,2022,05-31,08-23,284358,-10156678.00914795,5552002.067053216,0.07454493496913926,1.8297120357624688,-0.28957647083268495,6.179206339503251,False,19.87956442100063,-2.858320084801247,82.13556103636765
woothr,breeding,2012,2022,05-31,08-23,284359,-10119214.199779425,5552002.789163007,0.1089728809780093,1.388188994038955,-0.5271594220208214,3.000539885478432,False,14.781965471446279,-5.1482823820447,34.39868238151562
woothr,breeding,2012,2022,05-31,08-23,284360,-10081750.37527989,5552003.169914892,0.13894098960456133,1.0964633583206784,-0.41079148033020796,3.6259030400588035,False,11.521763931440354,-4.0328033654616675,42.78522887173395
woothr,breeding,2012,2022,05-31,08-23,284361,-10044286.521561906,5552002.792308317,0.1159066104317684,2.2016085871680033,0.7973449908984945,3.8618576075802453,True,24.3303950721836,8.265710203262234,46.06994254908554
woothr,breeding,2012,2022,05-31,08-23,284362,-10006822.656606985,5552002.071706371,0.08037844159456503,3.0783257030695736,1.208794767634029,5.9241641968425,True,35.417114992809616,12.767131034825363,77.80765670557095
woothr,breeding,2012,2022,05-31,08-23,284363,-9969358.830728566,5552002.430020077,0.09637304882834981,3.406889084483563,2.1153392566680345,6.128670061282039,True,39.79599487260401,23.28488811582792,81.27053626135468
woothr,breeding,2012,2022,05-31,08-23,284364,-9931895.046646263,5552004.084957112,0.1893342417147518,2.8928835362866856,0.8693060010774095,4.397106389153864,True,33.0005336124374,9.041126152277634,53.77460262548524
woothr,breeding,2012,2022,05-31,08-23,284365,-9894431.190466719,5552003.604760228,0.1579624509301331,2.4460657515312487,1.6031142945101848,6.235858724285808,True,27.33648222375793,17.238485510582315,83.10968996276567
woothr,breeding,2012,2022,05-31,08-23,284366,-9856967.364757208,5552004.088738116,0.19234470194380812,1.5931130145409842,-0.39736302408858637,4.280437344615606,False,17.123133173280248,-3.9033241232572014,52.06471033292206
woothr,breeding,2012,2022,05-31,08-23,284367,-9819503.465699738,5552002.076586991,0.08620863516543693,3.078819642769246,1.2795352660042574,5.558485562569663,True,35.423604168007806,13.557807438500348,71.76374799519544
woothr,breeding,2012,2022,05-31,08-23,284368,-9782039.64736908,5552002.801544517,0.11119924650379351,2.0973363211226568,-2.045358957379871,3.2945087634591954,False,23.067709197777674,-18.67011189939831,38.284131413801134
woothr,breeding,2012,2022,05-31,08-23,284369,-9744575.81807326,5552003.18341315,0.13346693775027965,1.8916030295866555,0.4752747423550029,4.834893301523026,True,20.61017543566397,4.85569523176399,60.34616418228846
woothr,breeding,2012,2022,05-31,08-23,284370,-9707111.951051645,5552002.07901225,0.07568116366093025,1.7039786634007776,-2.500349449321361,5.956214389484392,False,18.40755916058685,-22.369820309061396,78.34639452590247
woothr,breeding,2012,2022,05-31,08-23,284372,-9632184.238402689,5552000.425672771,0.0032122378786009573,0.8237057224409942,-3.3455747983003175,6.28972857867619,False,8.549182387029974,-28.843033642769566,84.04032028865613
woothr,breeding,2012,2022,05-31,08-23,284373,-9594720.45118293,5552002.806438739,0.11051749579477296,1.8248596089118703,0.06869484808304287,3.405308560582757,True,19.822451218696923,0.6890759175168792,39.774629205709246
woothr,breeding,2012,2022,05-31,08-23,284374,-9557256.611919444,5552002.807246118,0.11074544775131452,1.8457621826358221,-0.40134645868299856,4.054992059752137,False,20.068649695216003,-3.9417494050164703,48.809002029485214
woothr,breeding,2012,2022,05-31,08-23,284375,-9519792.759833835,5552002.082209951,0.0695159009987505,1.4254420198756041,-0.02378050031868422,2.387120539838903,False,15.20440644215788,-0.23755068400970192,26.605710240129632
woothr,breeding,2012,2022,05-31,08-23,284376,-9482328.933370624,5552002.8086888315,0.11565345286503892,1.4197228930790438,0.21021341252031048,2.1542957190354795,True,15.139462041995344,2.1221313629319782,23.756021691625918
woothr,breeding,2012,2022,05-31,08-23,284377,-9444865.08863788,5552002.442260343,0.09549752873834842,-0.4267729781644387,-2.7097564665386953,1.342612202810356,False,-4.186694786569012,-24.021116905762685,14.267031340283243
woothr,breeding,2012,2022,05-31,08-23,284378,-9407401.249863705,5552002.442762049,0.10152642258141654,-2.3854733655529228,-4.519692858143243,-0.24305483354106883,True,-21.450300883666074,-37.02936485311318,-2.404135864683088
woothr,breeding,2012,2022,05-31,08-23,284379,-9369937.415501038,5552002.810421921,0.12021821704777184,-0.05729315093962106,-2.256148790334586,1.146417566224011,False,-0.5714566366007201,-20.403409205546875,12.074046863721932
woothr,breeding,2012,2022,05-31,08-23,284380,-9332473.576201022,5552002.810884494,0.12589239912018288,0.49095252452658156,-1.9360791839471172,2.9355683418398923,False,5.019423026788106,-17.758213965520554,33.55331350668167
woothr,breeding,2012,2022,05-31,08-23,284381,-9295009.748818755,5552004.10645306,0.17538429983791312,-2.094093816091341,-4.138470415209206,0.2556107134225855,False,-19.073843501520336,-34.46949059762995,2.5857100195640914
woothr,breeding,2012,2022,05-31,08-23,284382,-9257545.900566151,5552003.193643656,0.1482204005002456,-1.9813417886196463,-4.072938984079339,1.0261797188247592,False,-18.137023544899634,-34.02014011866061,10.748870475905893
woothr,breeding,2012,2022,05-31,08-23,284387,-9070226.701015582,5552002.812507301,0.11062444488109724,-0.6763809590746026,-3.254926515056917,2.644639100779313,False,-6.56160821211037,-28.172857654307983,29.826312160769007
woothr,breeding,2012,2022,05-31,08-23,284388,-9032762.861949904,5552002.445025522,0.09897987755412041,3.074069286107327,-0.1909998813594489,5.347425466574835,False,35.36120754487963,-1.893665719443871,68.36013513555825
woothr,breeding,2012,2022,05-31,08-23,284389,-8995299.022380313,5552002.812451234,0.1231489917882135,4.91301524614958,1.8093137091733538,8.244309426986694,True,61.54506307416627,19.639640402079817,120.82627205413243
woothr,breeding,2012,2022,05-31,08-23,284390,-8957835.185617412,5552002.085420671,0.08338324613890673,3.14726385646805,-1.3076635704019894,4.6408178286204045,False,36.32550689075611,-12.333371385515335,57.40236468710231
woothr,breeding,2012,2022,05-31,08-23,284391,-8920371.347329186,5552002.085293117,0.07088093006465922,-1.162661832841783,-3.7700736551285265,1.350918599412999,False,-11.036797744045955,-31.907146545615227,14.360723166092537
woothr,breeding,2012,2022,05-31,08-23,284392,-8882907.4962227,5552004.107396586,0.1907769611576584,1.4030413905962928,0.18409481371217615,5.592477845959234,True,14.950220919366707,1.8562741537240912,72.31766936292858
woothr,breeding,2012,2022,05-31,08-23,284393,-8845443.658838907,5552003.622465501,0.15313709801049213,4.011128439839074,0.5008880786843606,6.2539554148314025,True,48.18289718132376,5.1233020823535425,83.42184639378809
woothr,breeding,2012,2022,05-31,08-23,284394,-8807979.82581618,5552002.811300503,0.11997995940635336,2.018119326696084,-0.7291356376078315,3.507992725060526,False,22.11615790870065,-7.056711729147858,41.168846563369634
woothr,breeding,2012,2022,05-31,08-23,284395,-8770515.986511907,5552002.810897257,0.11272823874367238,2.6740699950147637,1.1341624081775081,4.436171050286239,True,30.199038710860336,11.938329102795153,54.35098623461536
woothr,breeding,2012,2022,05-31,08-23,284396,-8733052.137498686,5552003.62090453,0.15613337683294676,1.1515144320079944,-0.48958239696197686,3.685693904296699,False,12.13053486762876,-4.789359241292191,43.611224363627166
woothr,breeding,2012,2022,05-31,08-23,284397,-8695588.282962216,5552004.6730277045,0.2163977503524628,-0.8788192799097547,-3.0433659235026953,1.641095001722666,False,-8.448668143485861,-26.586606060296337,17.677477803205498
woothr,breeding,2012,2022,05-31,08-23,284398,-8658124.431691546,5552005.304584534,0.24948342741409502,0.35309507631250814,-0.2355563140625887,2.0804188249839712,False,3.5875865714223742,-2.3307502893412435,22.863938382844196
woothr,breeding,2012,2022,05-31,08-23,284399,-8620660.576584296,5552006.063522843,0.32437403184061325,-0.6406357152939267,-2.9527576660643162,1.4474382862908084,False,-6.224790808523051,-25.897648257189086,15.454495694428472
woothr,breeding,2012,2022,05-31,08-23,284400,-8583196.71644277,5552006.987505995,0.3701572901447592,-1.217398681455451,-2.5048644362712116,2.2456167508496416,False,-11.528256510855394,-22.405761588497498,24.866802169840497
