species_code,season,start_year,end_year,start_date,end_date,srd_id,longitude,latitude,abd,abd_ppy,abd_ppy_lower,abd_ppy_upper,abd_ppy_nonzero,abd_trend,abd_trend_lower,abd_trend_upper
woothr,breeding,2012,2022,05-31,08-23,276854,-91.11707548842311,45.755726314710444,0.17894280988237232,3.7335401104167447,1.837203990231751,5.950135766287865,True,44.27530231054699,19.967793056098373,78.24410503708572
woothr,breeding,2012,2022,05-31,08-23,276855,-90.77337520307995,45.755726314710444,0.13978303082585955,4.089418720210223,1.327542385828503,8.06483308372044,True,49.30207121129862,14.097227997876338,117.19202271181643
woothr,breeding,2012,2022,05-31,08-23,276856,-90.42967491773673,45.755726314710444,0.07647987333851272,3.6111168524538955,1.8597890226080553,5.4987598014815715,True,42.58162205055389,20.234118329950146,70.79436691435681
woothr,breeding,2012,2022,05-31,08-23,276857,-90.08597463239357,45.755726314710444,0.06336849051709113,3.945151438408531,2.1611937945302664,7.761193176660986,True,47.24561255222195,23.83961463562576,111.16596153990615
woothr,breeding,2012,2022,05-31,08-23,276858,-89.74227434705041,45.755726314710444,0.03392861981180128,2.9347239672739907,-0.45964968234276093,5.605958757902886,False,33.54235860932639,-4.502577842624788,72.53779246439973
woothr,breeding,2012,2022,05-31,08-23,276859,-89.39857406170721,45.755726314710444,0.013354316158401288,-0.3558614894461134,-1.9934831391512866,1.2545556490456582,False,-3.5021654956557957,-18.238368867717824,13.278038749669374
woothr,breeding,2012,2022,05-31,08-23,276860,-89.05487377636405,45.755726314710444,0.04006788870987343,1.1261708852116388,-0.31612652572844513,3.839825745701845,False,11.849907971730156,-3.1166710857574165,45.76038496743251
woothr,breeding,2012,2022,05-31,08-23,276861,-88.71117349102087,45.755726314710444,0.06981609692967176,4.118112353618358,-0.08831854077586992,7.794490155922725,False,49.71415316162935,-0.8796835876950237,111.81934825560158
woothr,breeding,2012,2022,05-31,08-23,276862,-88.36747320567767,45.755726314710444,0.11920277489776625,4.893599525039253,-0.18708924435335345,12.191640974252795,False,61.24634864790861,-1.8552196962544065,215.94028304802652
woothr,breeding,2012,2022,05-31,08-23,276863,-88.02377292033451,45.755726314710444,0.09969730157138963,2.08044017007467,0.48109753829140656,3.650309090527638,True,22.864195292485224,4.916477604965608,43.1218743520059
woothr,breeding,2012,2022,05-31,08-23,276864,-87.68007263499135,45.755726314710444,0.0954248589769271,1.3936369997190432,-1.5278185278539427,4.408695782302805,False,14.843657472796124,-14.26945387362013,53.94539709848147
woothr,breeding,2012,2022,05-31,08-23,276865,-87.33637234964814,45.755726314710444,0.0860061743866944,0.7711672602231592,-0.933718330076439,2.996031224519432,False,7.98486543671284,-8.954470515988378,34.33986339419779
woothr,breeding,2012,2022,05-31,08-23,276866,-86.99267206430498,45.755726314710444,0.03809821183649743,0.15689191345920317,-1.0328928882195707,3.5917601664923056,False,1.5800423875701686,-9.861825843668148,42.31547410353818
woothr,breeding,2012,2022,05-31,08-23,276867,-86.64897177896182,45.755726314710444,0.031003984733910507,0.49331409907848534,-4.209849629375244,3.01309776791161,False,5.044105589733916,-34.95580395543732,34.56263192332418
woothr,breeding,2012,2022,05-31,08-23,276868,-86.30527149361862,45.755726314710444,0.04142896971586032,0.6565800657366718,-0.9374461653271997,2.8676673101117296,False,6.763230415591348,-8.988724882051757,32.67494497994967
woothr,breeding,2012,2022,05-31,08-23,276870,-85.61787092293228,45.755726314710444,0.027667595608581945,0.3581380768728988,-0.9421521388279483,3.7600014179229313,False,3.6396537652189753,-9.031950610222129,44.643755799827424
woothr,breeding,2012,2022,05-31,08-23,276871,-85.27417063758911,45.755726314710444,0.015576988777248835,0.9776852885547609,-2.91145228248203,4.737844591498321,False,10.218402327543608,-25.581648025039982,58.86796142570139
woothr,breeding,2012,2022,05-31,08-23,276872,-84.93047035224592,45.755726314710444,0.05577335669130478,0.012710133362027032,-1.3151602084496152,2.6009494396718313,False,0.12717405463587017,-12.399939916364922,29.274776709061534
woothr,breeding,2012,2022,05-31,08-23,276873,-84.58677006690276,45.755726314710444,0.027257116975155423,0.3358866075201757,-2.6508329460333773,2.253995703288166,False,3.410092410822374,-23.559697101702593,24.96916733155359
woothr,breeding,2012,2022,05-31,08-23,276874,-84.24306978155958,45.755726314710444,0.014039168069153283,-0.3131150904341,-3.095435829764331,2.2957522085174005,False,-3.0873987940632563,-26.979916293147355,25.480431006419614
woothr,breeding,2012,2022,05-31,08-23,276877,-83.21196892553006,45.755726314710444,0.01708399026141836,0.7955585460278469,-3.0656699201507993,5.887247761480284,False,8.24652365642331,-26.755312216820403,77.18893670666802
woothr,breeding,2012,2022,05-31,08-23,276878,-82.86826864018686,45.755726314710444,0.027527044369398197,-0.08270557785797347,-3.25481502865253,2.9998923624890868,False,-0.8239844617748071,-28.172029933466437,34.39023351563837
woothr,breeding,2012,2022,05-31,08-23,276879,-82.5245683548437,45.755726314710444,0.03229903307390513,2.769150645580865,-1.3580559641514898,5.550413894463745,False,31.40977520186179,-12.779970847790334,71.63245177666528
woothr,breeding,2012,2022,05-31,08-23,276880,-82.18086806950052,45.755726314710444,0.05184672569930487,1.337773169956435,-1.2738325362098732,2.9239912875704492,False,14.212481421904343,-12.03239240050642,33.40318350851539
woothr,breeding,2012,2022,05-31,08-23,276881,-81.83716778415733,45.755726314710444,0.03957270622513848,2.3871534261013134,-1.3269945967560708,4.026502889872302,False,26.606116892314734,-12.504934144641378,48.40208012737379
woothr,breeding,2012,2022,05-31,08-23,276882,-81.49346749881417,45.755726314710444,0.03351316822896068,1.695388414814246,-2.474491320733488,3.149153994873366,False,18.307586291784396,-22.16368946013936,36.35049013467901
woothr,breeding,2012,2022,05-31,08-23,276885,-80.46236664278463,45.755726314710444,0.023750718322994916,-0.7337397070499342,-2.152651429130859,3.9043773008971105,False,-7.099808770634686,-19.55656294969642,46.66903673892355
woothr,breeding,2012,2022,05-31,08-23,276886,-80.11866635744146,45.755726314710444,0.056514598653424127,-0.7747440645088691,-3.5403898185883294,0.7127278798464903,False,-7.482843202282341,-30.264322440067225,7.360269544825071
woothr,breeding,2012,2022,05-31,08-23,276887,-79.77496607209825,45.755726314710444,0.07612489825120003,-0.6566970459599212,-1.9756784637926024,1.7635737095826507,False,-6.376267171025596,-18.089712431397754,19.103219258325055
woothr,breeding,2012,2022,05-31,08-23,276888,-79.43126578675509,45.755726314710444,0.0983959521483022,0.4387112666829024,-1.9217108699708967,2.2363679953966993,False,4.474744148431964,-17.637633916930184,24.75389830392396
woothr,breeding,2012,2022,05-31,08-23,276889,-79.08756550141192,45.755726314710444,0.1189557527783918,3.7181191544047256,0.45918087043938344,7.057101506762342,True,44.06096707062845,4.6878610774991225,97.7674482606411
woothr,breeding,2012,2022,05-31,08-23,276890,-78.74386521606873,45.755726314710444,0.13796464099149644,0.9902250708235278,0.0497609785007184,3.3167802391220493,True,10.3553521280489,0.49872553462781966,38.5825772455422
